0.04819572,0.066967917,0.064927598,0.06291129,0
0.045700709,0.057504738,0.064208923,0.05100838,0
0.051603405,0.057290662,0.065895558,0.045194827,0
0.049863227,0.054581496,0.076034836,0.048930395,0
0.056376408,0.06011418,0.058986416,0.039984583,0
0.052845072,0.058743162,0.065109943,0.045270338,0
0.055146842,0.076155924,0.064280781,0.049372709,0
0.066032505,0.087400541,0.078365921,0.055674984,0
0.068111561,0.079088415,0.064503865,0.044466316,0
0.036291813,0.076752912,0.066679853,0.060114625,0
0.050048964,0.077629685,0.060476068,0.054359144,0
0.069216916,0.090929973,0.051983151,0.046648407,0
0.04335197,0.062361987,0.068602467,0.053177103,0
0.055718642,0.061807769,0.066828764,0.047416927,0
0.058627869,0.06071045,0.068868191,0.044983651,0
0.054421402,0.057565377,0.066608514,0.035314048,0
0.051842107,0.056708002,0.06637577,0.036172713,0
0.050810455,0.059385056,0.076252434,0.044713312,0
0.054727069,0.063002781,0.057982155,0.041622955,0
0.048644228,0.057468977,0.057814515,0.044416377,0
0.054315848,0.069599429,0.072806269,0.050383118,0
0.052278148,0.070757051,0.064620753,0.044905791,0
0.076265642,0.074036819,0.051464619,0.043050817,0
0.046308495,0.063871531,0.061819829,0.053371954,0
0.059453434,0.076140978,0.065607438,0.060006331,0
0.050812503,0.065974899,0.058029862,0.048867681,0
0.052925753,0.068534078,0.058906479,0.055339361,0
0.053927354,0.06616924,0.058644394,0.048194914,0
0.045872115,0.063506064,0.057482817,0.044742124,0
0.045996899,0.062277097,0.061274116,0.048538443,0
0.052818132,0.063730217,0.062543365,0.049032162,0
0.065721696,0.065530857,0.060671176,0.047764741,0
0.069526068,0.070614292,0.056813116,0.044844712,0
0.061778007,0.072253585,0.054317942,0.040764313,0
0.05007932,0.059075523,0.055099213,0.039787277,0
0.046595793,0.055567778,0.061086485,0.03964893,0
0.050712988,0.055549961,0.05856049,0.038888408,0
0.050895674,0.056754938,0.055041672,0.039143536,0
0.048943278,0.056326945,0.059230513,0.039746429,0
0.050997615,0.056127104,0.058694657,0.038435062,0
0.050479562,0.057299917,0.057433955,0.037406181,0
0.050565597,0.056833442,0.059313489,0.039470924,0
0.053383303,0.058695577,0.056574006,0.037990199,0
0.051607495,0.056079911,0.058284548,0.037093401,0
0.048561251,0.053659883,0.06283468,0.039243343,0
0.0509332,0.056969108,0.056980139,0.037739243,0
0.050750369,0.056367043,0.059206967,0.03823724,0
0.050659517,0.056592232,0.057630436,0.037604036,0
0.050518472,0.05714395,0.057388252,0.038366832,0
0.054813311,0.059780882,0.053171302,0.036039841,0
0.051638506,0.055296194,0.059100438,0.038814525,0
0.052398613,0.053502498,0.068187538,0.039288359,0
0.054718531,0.062503177,0.054666233,0.040639424,0
0.041181233,0.052143598,0.056939069,0.042344224,0
0.057847714,0.057965555,0.071512483,0.04065074,0
0.077265722,0.058389837,0.061659527,0.039234865,0
0.101273015,0.061946435,0.073912822,0.037415457,0
0.021526486,0.047433048,0.140504649,0.053489233,0
0.088332573,0.08073964,0.052314171,0.044928374,0
0.05610955,0.071171237,0.083563595,0.041392783,0
0.04590896,0.055482599,0.067551459,0.040608786,0
0.048148795,0.054693585,0.063687992,0.038885982,0
0.051653594,0.056155658,0.057067985,0.03880589,0
0.049758041,0.054531003,0.057768501,0.037758819,0
0.048506505,0.056471467,0.057774596,0.038073452,0
0.051321704,0.057142062,0.057461109,0.037304196,0
0.053450622,0.057527015,0.057805326,0.038848121,0
0.050356736,0.056469614,0.055420181,0.037246711,0
0.051050343,0.056375038,0.056152986,0.037304488,0
0.052257819,0.057560618,0.057416553,0.037884963,0
0.051401747,0.056695306,0.055644453,0.0372686,0
0.055170552,0.059108178,0.055165555,0.036542669,0
0.047849138,0.054048001,0.060751745,0.040511465,0
0.049454785,0.05647874,0.058515828,0.038922429,0
0.049843929,0.055954652,0.05785637,0.038368349,0
0.050611018,0.05527834,0.058135871,0.037859252,0
0.053823384,0.058842701,0.054469724,0.036640321,0
0.050365538,0.056504883,0.05511214,0.038390584,0
0.046084082,0.053971735,0.060273915,0.040211491,0
0.051951872,0.057267959,0.058433541,0.038671334,0
0.048349342,0.052548898,0.059747278,0.039973062,0
0.047435229,0.052130277,0.05985329,0.039839172,0
0.050424426,0.056147185,0.056835165,0.038308397,0
0.04890788,0.054380152,0.057371884,0.038144662,0
0.050156201,0.058834853,0.055592438,0.037997589,0
0.052505473,0.059168919,0.055292035,0.0370215,0
0.050044329,0.05498523,0.059165879,0.038760433,0
0.048319852,0.054099231,0.059860738,0.039624922,0
0.049513001,0.056325475,0.0562975,0.038285351,0
0.04527386,0.054503312,0.056976049,0.038514165,0
0.051416114,0.057655635,0.056109867,0.037567663,0
0.055941303,0.060472556,0.054141466,0.036350618,0
0.050794523,0.055584976,0.058263748,0.038369936,0
0.04938565,0.056493681,0.054266148,0.037008729,0
0.052495839,0.058532421,0.054774278,0.037104547,0
0.049595866,0.055732412,0.058974914,0.038214552,0
0.048127769,0.054091828,0.09524294,0.03865502,0
0.055329267,0.0605559,0.172912912,0.033917148,0
0.069007656,0.081741999,0.053693301,0.049573716,0
0.027400955,0.024086716,0.089246262,0.02097022,0
0.083624256,0.094860411,0.02624624,0.060326977,0
0.046594546,0.048120696,0.073747308,0.034127401,0
0.05165338,0.055635464,0.070837122,0.039951768,0
0.052280676,0.057104358,0.062180969,0.039249591,0
0.052284836,0.057654061,0.061230187,0.038068242,0
0.050039512,0.058589811,0.053860441,0.034832929,0
0.036825554,0.046232272,0.056286356,0.03803797,0
0.054339789,0.059551657,0.060294799,0.039016581,0
0.051056296,0.054881553,0.060293216,0.037963513,0
0.048996512,0.053562491,0.060930236,0.040182553,0
0.051663089,0.059475712,0.043722113,0.036251375,0
0.051617878,0.057871617,0.060229921,0.039510416,0
0.048997077,0.056599577,0.056470906,0.038546045,0
0.050156269,0.055088748,0.059076801,0.038791761,0
0.048838362,0.054795465,0.058670063,0.038178965,0
0.047268255,0.054683538,0.058002137,0.039182304,0
0.050300573,0.057958436,0.059642726,0.038086998,0
0.050945051,0.056139689,0.058366959,0.038256782,0
0.051185448,0.05773348,0.058413033,0.037094727,0
0.049726439,0.056701871,0.057603121,0.037870758,0
0.048386626,0.052755523,0.060728195,0.040785588,0
0.051030693,0.057423565,0.05478735,0.037100342,0
0.051540761,0.057078084,0.058957232,0.038532424,0
0.048766466,0.054919424,0.060492986,0.038493612,0
0.048521229,0.054649851,0.057357644,0.039353609,0
0.050051764,0.059408207,0.056748993,0.037852466,0
0.051270569,0.057514158,0.058564158,0.038148923,0
0.049401072,0.0558919,0.059888349,0.040020437,0
0.049384683,0.055049771,0.061794212,0.040719505,0
0.05031794,0.054307636,0.057020583,0.037715266,0
0.051423665,0.058274069,0.05608311,0.037632962,0
0.047163681,0.054723836,0.056970123,0.040233865,0
0.047069394,0.051580922,0.06497634,0.041474584,0
0.052208505,0.057168945,0.062492971,0.040424392,0
0.049325626,0.057216435,0.055394962,0.037006464,0
0.05037411,0.057392437,0.058736335,0.039235342,0
0.049124736,0.054865839,0.058180332,0.039345827,0
0.04996548,0.056989147,0.057076454,0.037239639,1
0.049651928,0.055886621,0.058714101,0.038738904,1
0.050691104,0.056872119,0.061221276,0.038783887,1
0.049226949,0.056035216,0.064627659,0.041280026,1
0.048622093,0.055636585,0.0643774,0.040692657,1
